Year,CountyFIPS,Age_0_4_Y,Age_10_14_Y,Age_15_19_Y,Age_20_24_Y,Age_25_29_Y,Age_30_34_Y,Age_35_39_Y,Age_40_44_Y,Age_45_49_Y,Age_50_54_Y,Age_55_59_Y,Age_5_9_Y,Age_60_64_Y,Age_65_69_Y,Age_70_74_Y,Age_75_79_Y,Age_80_84_Y,Age_85_Plus_Y,Origin_H,Origin_NH,Race_AIAN,Race_AS,Race_B,Race_W,Sex_F,Sex_M,Personal Income,Per Capita PI,GDP,Labor Force,UnemploymentRate,Total_Active_MDs,Total_MDs,Emergency_Patn_Care,Psychiatry_Tot,MD_Less_35,MD_35_44,MD_45_54,MD_55_64,MD_65_74,MD_75_Plus,Total_Hospitals,Hospital_Beds,Nursing_Facility_Beds,Home_Health_Agencies,Comm_Mental_Health_Ctrs,BENES_FFS_CNT,BENE_AVG_AGE,BENES_ER_VISITS_PCT,BENE_DUAL_PCT,TOT_MDCR_STDZD_PYMT_AMT,TOT_MDCR_STDZD_PYMT_PC,IP_MDCR_PYMT_PER_USER,BENES_OP_PCT,ASC_MDCR_STDZD_PYMT_AMT,IRF_MDCR_STDZD_PYMT_AMT,IP_MDCR_PYMT_AMT,Murder and Nonnegligent Manslaughter,Manslaughter by Negligence,Rape,Robbery,Aggravated Assault,Other Assaults - Simple,Burglary,Larceny - Theft,Motor Vehicle Theft,Arson,Human Trafficking,opioid_dispensing_rate,Heroin Incident Count,Average Heroin Quantity,Heroin Arrests,Heroin Drug Quantity,Fentanyl Incident Count,Fentanyl Arrests,Average Fentanyl Quantity,Fentanyl Drug Quantity,WT_BUPRENORPHINE,WT_CODEINE,WT_DIHYDROCODEINE,WT_FENTANYL,WT_HYDROCODONE,WT_HYDROMORPHONE,WT_LEVORPHANOL,WT_MEPERIDINE,WT_METHADONE,WT_MORPHINE,"WT_OPIUM, POWDERED",WT_OXYCODONE,WT_OXYMORPHONE,WT_TAPENTADOL,QS_BUPRENORPHINE,QS_CODEINE,QS_DIHYDROCODEINE,QS_FENTANYL,QS_HYDROCODONE,QS_HYDROMORPHONE,QS_LEVORPHANOL,QS_MEPERIDINE,QS_METHADONE,QS_MORPHINE,"QS_OPIUM, POWDERED",QS_OXYCODONE,QS_OXYMORPHONE,QS_TAPENTADOL,Total_Opioids_Q_Weight,Total_Opioids_Q_Sales,Total_Dispensations,Total_Prescriptions,Total_Incidents,Survival_N,Drug_Pharma_Opioid,Drug_Pharma_Other,Drug_Pharma_Stimulant,Drug_Fentanyl,Drug_Heroin,Drug_Unknown,Drug_Pharma_Total,Drug_Illicit_Total,Avg_ED_Visits_All,Avg_ED_Visits_Heroin,Avg_ED_Visits_Stimulant,n_quarters_observed,Deaths,Flag,Population,GDP Per Capita,CZ,Population_vol,GDP_vol,UnemploymentRate_vol,Total Crime_vol,opioid_dispensing_rate_vol,Deaths_vol,Heroin Incident Count_vol,Average Heroin Quantity_vol,Fentanyl Incident Count_vol,Average Fentanyl Quantity_vol,Total_Dispensations_vol,Total_Prescriptions_vol,Total_Opioids_Q_Weight_vol,Total_Opioids_Q_Sales_vol
2008,42109,613.2063524226843,625.3640991869506,869.5321800359667,802.1580000506573,524.3028292089866,508.345786580887,619.7917985866619,677.2878093260049,714.2676224006485,722.6260733010815,642.8408601605836,620.5516577594286,559.2563511562524,433.6263012588334,353.0812289455688,299.384514070059,223.90516957523872,190.47136597350624,151.97183455332944,9848.02816544667,14.437324282566296,50.91056457536536,129.93591854309668,9804.716192598971,5065.22124566247,4934.778754337529,1285932.0,32571.0,1249240.0,5046.2247663433045,6.2,7.345305336744257,9.624882855044198,0.2532863909222158,0.2532863909222158,0.5065727818444316,1.7730047364555104,2.279577518299942,3.5460094729110208,0.5065727818444316,0.7598591727666473,0.0,0.0,0.0,0.0,0.0,979.2051873052861,71,3171.0,2726.0,7170600.481244143,7322.88,13752.65,8024.0,88061.28010941972,178625.45274942377,2532402.006028216,0.5065727818444316,0.0,6.332159773055394,4.812441427522099,20.009624882855043,119.0446037334414,76.74577644943137,173.24789139079556,10.13145563688863,2.7861503001443735,0.0,5960.0,,,,,,,,,40.99587984093615,490.8669537245763,0.220031083305894,74.23161774017882,1430.6766602213725,33.37016286314936,0.0,36.42194979863732,1055.1438413414048,622.3485511765152,0.0,4050.6785897520326,22.14376535548745,0.0,62.8150249487095,57.242724348420765,0.5065727818444316,571.1608115295965,553.9373369468858,40.019249765710086,0.0,7.598591727666472,258.6054051315823,151.97183455332944,0.0,1084.0657531470833,7.8518781185886874,0.0,7857.0980028975955,2795.7751829994177,,,,,,,,,,,,,,,,,,1,39481,31.64154909956688,491,0.004722259207010637,0.008801548095567213,0.23531408693446565,0.2263320772007269,0.0,,,,,,,,0.09684538710199142,0.1438572078002096
2009,42109,610.3666245259166,623.7673830594184,854.8672566371682,805.0568900126422,508.21744627054363,510.4930467762326,609.6080910240203,661.441213653603,719.5954487989886,717.8255372945638,661.441213653603,621.7446270543616,570.417193426043,458.4070796460177,354.9936788874842,290.77117572692794,230.34134007585337,190.6447534766119,165.10745891276866,9834.89254108723,15.170670037926676,56.89001264222503,135.52465233881162,9792.414664981035,5066.750948166877,4933.249051833123,1272394.0,32172.0,1169367.0,4925.158027812895,9.0,7.452513569490968,9.600265235605962,0.25263855883173586,0.25263855883173586,0.6312724810340997,1.516479185080895,2.2737470294856226,3.158953733532418,0.7572678444047276,1.0099064032364635,0.0,0.0,0.0,0.0,0.0,982.04804045512,71,3244.0,2732.0,7745474.743362831,7887.06,15653.96,7999.000000000001,83887.37547408344,255518.4424778761,2924975.931731985,1.2642225031605563,0.2528445006321113,3.5398230088495577,3.792667509481669,15.170670037926676,108.2174462705436,50.316055625790135,172.69279393173198,10.619469026548673,4.0455120101137805,0.0,6130.0,,,,,,,,,122.30809608091025,617.0461061946903,0.10383322882427308,85.89383059418459,890.5899429051833,58.23986852085967,0.0,26.442477876106192,1224.5025739570165,1835.4114101340076,0.0,4233.699482528445,19.84950695322377,8.217446270543615,126.92793931731984,65.2338811630847,0.2528445006321113,612.6422250316056,567.1302149178256,54.614412136536025,0.0,5.562579013906447,259.9241466498104,206.82680151706703,0.0,1098.103666245259,9.608091024020228,1.2642225031605563,9122.304575243996,3008.0910240202275,,,,,,,,,,,,,,,,,,1,39550,29.566801517067002,491,0.0017461506885148026,-0.06607278964579955,0.37267528528517246,-0.11342199332736946,0.028124268870861613,,,,,,,,0.14930513937953194,0.07319625178856537
2010,42109,604.2737627255317,609.8175587138394,820.9857877230118,815.4419917347042,525.6526559822598,509.2732587440782,588.1463562140913,647.868158451769,705.3220441487754,721.701441386957,682.390888015321,635.2686221147062,587.6423747606088,465.1748815643585,360.8507206934785,285.00151194436046,238.63521822396936,196.5527668581796,167.82582400967647,9832.174175990323,15.119443604475356,58.209857877230114,134.3110573530894,9792.359641165205,5062.997681685314,4937.002318314686,1315386.0,33138.0,1240504.0,5053.170043342406,8.1,7.559721802237678,9.575647616167725,0.25199072674125594,0.25199072674125594,0.7559721802237678,1.2599536337062798,2.2679165406713033,2.771897994153815,1.0079629069650238,1.2599536337062798,0.0,0.0,0.0,0.0,0.0,984.7797601048281,70,3140.0,2819.9999999999995,7962088.070758996,8085.15,16678.42,8078.0,86676.44390686422,223098.40237879247,2988196.4242515876,0.0,0.0,4.031851627860095,1.7639350871887916,18.143332325370427,107.34804959177502,50.14615462150993,161.02207438766254,9.32365688942647,4.535833081342607,0.0,6640.000000000001,,,,,,,,,230.43754460235863,518.7753628666466,0.0,104.1913239592783,897.9474342480596,65.90741860699526,0.0,17.843305866344117,1350.1869972785003,2317.7438944007663,0.0,5011.840281977623,20.2320834593287,52.2880757988106,191.00897086987197,53.92601552262877,0.0,642.5763531902027,637.0325572018949,61.7377280516077,0.0,3.527870174377583,251.73873601451467,191.00897086987197,0.0,1307.3278903336359,9.071666162685213,5.039814534825119,10587.393723064712,3353.996572926116,,,,,,,,,,,,,,,,,,1,39684,31.259550448543493,491,0.003382389573992839,0.05905517188931064,-0.10536051565782678,-0.04083133371159242,0.07991721354022197,,,,,,,,0.14894155514633134,0.10884697533863807
2011,42109,567.5668873172082,607.0826306913997,800.8859580680073,808.4367370567064,537.1120787294556,505.6504996098764,564.7982683546852,651.1288414588105,700.9639827842238,715.8138481286652,708.2630691399663,655.6593088520299,605.0690896277466,468.148297299338,369.4847851803378,290.4532984319549,241.12154237245477,202.3608768971332,172.6611462082505,9827.338853791749,15.101557977398002,57.88930558002567,138.43094812614834,9788.578188316427,5061.790541390854,4938.209458609146,1375977.0,34650.0,1203189.0,4979.990435679948,7.5,7.802471621655634,9.564320052352068,0.25169263295663336,0.25169263295663336,0.5038324065902006,1.00751576628809,2.644114068075452,2.5185658453817577,1.0073667193957787,1.2592083992447232,0.0,0.0,0.0,0.25169263295663336,0.0,1014.3213108152324,70,3134.0,2747.0,7928593.556668596,7816.65,17650.25,8166.0,83565.3192721049,185463.8116332335,2923124.1775943222,1.0067705318265334,0.25169263295663336,2.768618962522967,3.272004228436234,23.4074148649669,92.37119629508445,58.8960761118522,174.4229946389469,10.822783217135235,2.5169263295663336,0.0,7550.0,,,,,,,,,313.4076922302484,662.114671163575,0.0,99.62578339332006,1052.4260187284488,64.89222018071531,0.0,18.91894867987214,2354.5787420402207,2739.8949938335304,0.724874782915104,6064.0279001283625,21.89216229140973,135.91402179658203,314.6157911957917,68.46039616420428,0.0,653.3940751554202,736.2009513981525,65.94346983463794,0.0,4.782160026176034,331.4791976038861,198.08210213687047,1.0067705318265334,1462.3341974780399,6.292315823915834,8.809242153482167,13528.4180292492,3851.400669502404,,,,,,,,,,,,,,,,,,1,39731,30.283380735445874,491,0.0011836556188988823,-0.030542216766354713,-0.07696104113612812,0.035792018479561705,0.12843559977259034,,,,,,,,0.24512849019277816,0.13828425078374096
2012,42109,538.6222345271954,618.4087991744482,794.0902569781782,807.4299665248798,538.873927160152,517.7317459917948,549.9484030102439,637.7891319121088,688.6310437693488,714.0519996979689,715.3104628627519,656.4143867508998,595.2530769424378,497.5963353552641,382.82449472703934,301.0243890161335,237.84953814401854,208.14980745513577,178.7017693992097,9821.29823060079,15.101557977398002,56.630842415242505,138.1792554931917,9790.088344114167,5047.6957539452815,4952.304246054718,1394423.0,35077.0,1177712.0,4993.581837859606,7.4,6.795701089829101,9.060934786438802,0.25169263295663336,0.25169263295663336,0.25169263295663336,0.7550778988699001,3.0203115954796003,2.2652336966097004,1.0067705318265334,1.2584631647831668,0.0,0.0,0.0,0.25169263295663336,0.0,1015.5797739800156,70,3093.0,2738.9999999999995,8156223.591150487,8031.1,18201.27,8283.0,107521.34856912738,226821.47441544387,3005218.34335909,0.5033852659132667,0.0,2.768618962522967,2.013541063653067,20.13541063653067,92.62288892804108,52.603760287936375,141.1995670886713,7.047393722785734,3.523696861392867,0.0,8670.0,,,,,,,,,336.86151871334727,843.0656162694119,0.0,99.77735269688657,1500.6392737862122,59.84901462334198,0.029216480833606003,25.49945256852332,2004.4140847197402,3534.6895874757743,0.181218695728776,6984.468563590144,13.831355868213738,63.67823613802823,380.8109536633863,72.48747829151041,0.0,636.2789761143691,901.0596259847474,61.664695074375174,0.25169263295663336,4.027082127306134,300.2693111172636,198.83718003574035,0.5033852659132667,1516.1964209307594,7.299086355742367,5.033852659132667,15466.984491626186,4084.7197402532024,,,,,,,,,,,,,,,,,,1,39731,29.642143414462257,491,0.0,-0.021401958718831438,-0.013423020332140823,-0.1369408742771432,0.13832122753151843,,,,,,,,0.1339152072231471,0.058816226524085025
2013,42109,525.629451299027,637.7269535560237,797.7229411174641,812.268030895777,552.9641889858561,526.6325609389106,542.9330925870197,620.17253485806,667.3186879325909,704.6845220182565,719.7311666165111,636.974621326111,599.3580098304744,512.0874711605978,398.4853044437757,302.68833383488817,229.71210753335342,212.91002106530243,192.34627344768785,9807.653726552313,15.2974220082255,60.688133212960174,143.94623332330224,9780.068211455513,5041.62905005517,4958.37094994483,1448957.0,36278.0,1250843.0,4955.86317584512,6.6,6.018657839301836,8.024877119069114,0.2507774099709098,0.2507774099709098,0.2507774099709098,0.2507774099709098,3.260106329621828,1.504664459825459,1.253887049854549,1.0031096398836392,0.0,0.0,0.0,0.2507774099709098,0.0,1009.3790751329121,70,3039.0,2683.0,8098196.431437456,8022.95,17965.84,8236.0,83890.59584712608,151702.84632360318,3009625.2031297022,0.7523322299127295,0.0,3.7616611495636474,1.253887049854549,14.545089778312768,82.50576788042933,70.71922961179658,148.4602267027786,6.520212659243656,1.253887049854549,0.0,7490.000000000001,1.0031096398836392,0.002785,0.0,0.0027936603470759356,0.0,0.0,0.0,0.0,329.8370113100612,521.1037089978935,0.0,102.77719681011133,1635.7686617965694,44.706420353094586,0.0,30.870542431537768,2116.966476075835,3205.2230620774403,0.0,8950.892422760558,33.93810061189688,78.24255191092386,413.2811716320594,60.437355802989266,0.0,592.5870197612599,1076.838198415087,55.92336242351289,0.0,5.5171030193600155,259.05306449994987,185.82606078844418,0.0,1450.7473166817133,23.322299127294613,5.5171030193600155,17050.32615513592,4129.05005517103,,,,,,,,,,,,,,,,,,1,39876,31.368316782024277,491,0.0036428997539026398,0.06024415084313972,-0.11441035117774412,0.01890984320732514,-0.1462999932633231,,,,,,,,0.09746161349952054,0.010794250740680411
2014,42109,524.3820140468395,646.3545702217001,796.320827813742,789.3224024594467,575.8704291534405,530.1307205878677,532.1302706890949,608.3631182983828,657.3520957784498,711.5898922742383,713.8393861381189,616.1113749406384,611.3624434502237,520.382913844385,419.15568996975685,304.9313904371516,226.9489364892899,215.45152340723337,198.20540378414856,9801.794596215852,15.246569521857582,61.48616561273713,147.21687620285437,9776.05038866255,5046.364567972206,4953.635432027793,1477533.0,36945.0,1279838.0,4989.127446324577,5.3,5.498762778374865,7.498312879602089,0.24994376265340298,0.24994376265340298,0.24970496555233707,0.24970496555233707,2.873215770479735,1.3739135327471401,1.4971573488954495,0.9988198622093483,0.0,0.0,0.0,0.24994376265340298,0.0,1006.5235322052538,70,2990.0,2652.0,8330840.060986278,8276.85,18774.19,8103.0,70319.42812867105,226347.57179634584,2998501.8370866557,0.24994376265340298,0.0,4.748931490414657,1.9995501012272239,12.997075657976955,77.48256642255492,54.737684021095255,135.21957559549102,7.498312879602089,2.9993251518408357,0.0,7490.000000000001,0.7498312879602089,0.0002119999999999,0.0,0.00015896423304756428,0.0,0.0,0.0,0.0,256.73948361618636,539.3772801119749,0.0,118.21626384063586,3291.7414559999,85.62629408383114,0.17408083181284212,25.866836211852334,1658.8505586243095,957.5493043490214,0.0,10719.616023894623,34.44961133744907,99.35264565472768,309.4303781649129,63.735659476617755,0.0,651.3534454747681,1177.4850658601813,79.48211652378214,0.9997750506136119,5.498762778374865,262.19100702341973,147.96670749081457,0.0,1737.6090379664574,22.744882401459673,6.498537828988478,17787.559838556324,4464.995376040391,,,,,,,,,,,,,,,,,,1,40009,31.988752530680596,491,0.0033297896447752606,0.022915783413095525,-0.21936282847430277,-0.10486367627612037,0.0,,-0.2910118620965559,-2.575416877689843,,,,,0.042329994609328736,0.07822080906475293
2015,42109,526.6036797613128,651.4172053704624,804.0775733465938,779.7115862754848,585.0323222277474,522.6255594231725,529.8359025360517,590.5022376926902,644.9527598209846,706.3649925410244,706.1163600198906,597.7125808055694,632.0238687220287,539.035305818001,429.88562904027845,308.80159124813525,225.75832918945798,219.5425161611139,211.5862754848334,9788.413724515167,16.658378915962206,70.61163600198905,162.60566882148186,9750.124316260566,5032.322227747389,4967.67777225261,1525254.0,37926.0,1335441.0,5031.327697662854,4.8,4.972650422675286,6.9617105917454,0.2486325211337643,0.2486325211337643,0.2486325211337643,0.2486325211337643,2.486325211337643,1.2431626056688214,1.74042764793635,0.9945300845350572,0.0,0.0,0.0,0.2486325211337643,0.0,1036.5489806066632,71,2931.0000000000005,2509.0,8766778.46842367,8457.66,19736.11,8012.0,82699.90054699156,222292.64047737446,3223925.1616111384,0.0,0.0,3.4808552958727,1.2431626056688214,15.415216310293387,80.05967180507211,56.19094977623074,143.9582297364495,7.2103431128791655,1.9890601690701144,0.0,7640.000000000001,0.2486325211337643,1e-06,0.2486325211337643,2.486325211337643e-07,0.0,0.0,0.0,0.0,380.52175534559916,625.4571705619096,0.0,100.73057558428641,3881.4630044778714,131.00165290900048,0.4039880656389856,17.876367478866236,1594.3313774241672,1065.3364495275982,0.8950770760815514,10214.46065390353,51.636220785678766,89.25907508702139,328.19492789656886,63.64992541024366,0.0,604.425658876181,1041.024365987071,91.99403281949279,1.9890601690701144,3.7294878170064645,233.21730482347093,178.51815017404277,0.9945300845350572,1688.4634510193932,24.117354549975136,6.713078070611636,18153.37336822725,4267.031327697663,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,1,40220,33.203406265539535,491,0.0052599555392731645,0.042528066959768296,-0.0990909026442317,0.03298305019496617,0.019828805649300563,,-1.1038722442073832,-5.356586274671541,,,,,0.02035707645994833,-0.045349832692201275
2007,42111,480.6981781118614,601.0956809784685,622.3722767231494,541.2154414575105,549.8789654733087,565.6771563256466,644.5407058223977,716.6518027774239,812.0779717161422,813.9890431902153,716.0147789527329,534.7177984456619,583.5138234169958,466.9384634985348,392.534080774621,370.4930564403109,305.261816791948,282.3289591030705,97.08243088291502,9902.917569117084,11.211619314562364,32.743024589119635,233.91514842655116,9722.130207669767,4886.991973499809,5113.008026500191,2275196.0,28987.0,2129156.0,4987.004713976303,5.8,10.319785959994904,13.122690788635493,1.0192381195056694,0.25480952987641736,0.5096190597528347,2.038476239011339,3.312523888393426,2.4206905338259648,2.4206905338259648,2.038476239011339,0.38221429481462604,26.245381577270987,0.0,0.25480952987641736,0.0,1012.9952860236972,73,3573.0,2437.0,8332921.147916933,8226.02,12613.25,8028.0,27101.203975028664,127172.99910816665,2956857.7895273287,0.0,0.0,0.6370238246910435,0.0,0.38221429481462604,6.75245254172506,8.281309720983565,10.829405019747739,0.6370238246910435,0.0,0.0,5330.0,,,,,,,,,67.03846842272903,1421.8199210090456,5.912521586444132,92.3251369601223,1096.3687836259396,47.49998883934259,0.0,77.3457663396611,449.541969677666,978.4552665562492,4.082048668620207,4316.301033469232,16.196235189196077,0.0,121.6715505159893,133.2653841253663,11.84864313925341,803.1596381704676,798.1908523378773,142.18371767104088,0.0,38.22142948146261,105.74595489871321,353.9304369983438,1.4014524143202955,961.2689514587845,12.103452669129826,0.0,8572.887140344246,3482.991463880749,,,,,,,,,,,,,,,,,,1,78490,27.126461969677667,489,-0.004373147749017647,0.0716010578503461,0.03509131981127034,0.3667448663672759,0.096436517449213,,,,,,,,0.029496592637389796,0.09746178646927284
2008,42111,478.6226318484383,592.1658986175115,615.463389656938,525.2176139272914,548.5151049667179,560.8038914490528,646.4413722478239,704.6850998463902,792.6267281105991,828.8530465949822,731.4388120839734,530.5939580133129,606.8868407578085,489.75934459805427,398.2334869431644,356.5028161802355,301.2032770097286,291.9866871479775,98.43830005120327,9901.561699948796,11.52073732718894,33.922171018945214,240.91141833077316,9713.645673323092,4866.10343061956,5133.89656938044,2422989.0,31016.0,2234907.0,5074.756784434204,6.4,10.112647209421404,12.928827444956479,0.8960573476702509,0.2560163850486431,0.2560163850486431,1.7921146953405018,3.3282130056323607,2.6881720430107525,2.5601638504864312,1.9201228878648233,0.38402457757296465,26.497695852534562,0.0,0.2560163850486431,0.0,904.5058883768561,72,3612.0,2587.9999999999995,8072472.425755248,8924.73,13338.52,8007.0,35225.94470046083,147219.18458781362,2779713.0504352283,0.0,0.0,0.12800819252432155,0.2560163850486431,0.12800819252432155,7.296466973886329,7.296466973886329,7.296466973886329,0.5120327700972862,0.5120327700972862,0.0,5330.0,,,,,,,,,91.55014347158219,951.8230248335893,3.6386790947260623,100.39512288786483,1316.675920728367,60.61949795186892,0.0,175.1255376344086,758.0976625704044,1350.616514357399,0.1382488479262673,4925.961719244751,39.76879480286738,0.0,169.48284690220174,107.78289810547875,7.42447516641065,828.4690220174092,901.3056835637482,172.04301075268816,0.0,48.259088581669225,146.0573476702509,399.89759344598053,0.38402457757296465,1054.531490015361,20.353302611367127,0.0,9774.410866425756,3855.990783410138,,,,,,,,,,,,,,,,,,1,78120,28.608640552995393,489,-0.00472512213024423,0.04847395939709642,0.0984400728132524,-0.15634201058225594,0.0,,,,,,,,0.13116326957216629,0.10173644596519082
2009,42111,477.5392502403076,583.0182633771227,595.5783402755527,524.5754565844281,549.567446331304,565.3316244793335,632.4895866709387,692.0858699134892,780.2627363024671,827.4271066965716,763.8577379045178,524.703620634412,636.5908362704262,495.7385453380327,411.7910925985261,342.32617750720925,300.92918936238385,296.1871195129766,104.71002883691123,9895.289971163089,12.303748798462031,36.14226209548222,255.17462351810318,9696.379365587953,4852.290932393464,5147.709067606536,2408662.0,30870.0,2165235.0,5006.087792374238,8.5,10.00764631520622,13.023308741576198,0.8981489202438089,0.1923110848684192,0.3852197619007121,1.9249036251758131,2.75725567266584,3.0159612224519146,2.3732310950928754,2.0532106137820714,0.3844921499519385,24.351169496956107,0.0,0.3844921499519385,0.0,859.8526113425183,72,3661.0,2652.0,8372083.4488945855,9736.65,15398.45,8098.0,27584.893303428387,140825.84171739826,3118174.167254085,0.0,0.0,0.12816404998397948,0.12816404998397948,0.25632809996795897,9.227811598846523,5.895546299263057,8.586991348926626,0.25632809996795897,0.12816404998397948,0.0,5520.0,,,,,,,,,159.28723549503366,940.595930791413,1.6975564242230055,115.04640179429668,2325.593353126562,87.3055274591477,0.0,84.95798622236462,1093.1980959948735,1790.8928056904838,0.04613905799423262,7223.718677487985,131.22816725408524,68.56776674142903,206.8567766741429,114.19416853572574,0.8971483498878565,894.9695610381287,1207.8180070490228,220.95482217238063,0.0,35.50144184556232,188.0166613264979,452.2909323934636,0.12816404998397948,1290.7401473886575,59.211791092598524,7.177186799102852,14022.13564353989,4678.756808715156,,,,,,,,,,,,,,,,,1.281640499839795,0,78025,27.750528676706185,489,-0.0012168178516347439,-0.03167071586301695,0.2837681731306443,0.05044285488963096,0.035026622111251626,,,,,,,,0.3608693637250635,0.19340444892681852
2010,42111,480.9856347338503,573.8390112787273,581.1695410059544,527.0265056522242,543.1022287382486,570.6238666615225,624.2524788764998,672.3510423498849,764.6899957560091,833.4940905641936,773.4351891148065,518.4099180781152,675.4375811824017,502.5914065614671,415.1394729734943,339.7764831462119,294.5072469359672,309.16830639042144,109.0577054155896,9890.94229458441,12.346155330066747,38.581735406458584,259.3978677160899,9689.674241547385,4847.923659606209,5152.076340393791,2644640.0,33998.0,2361559.0,4762.272207003871,9.2,9.902645420991037,13.117790038195919,0.900240492817367,0.12860578468819528,0.5144231387527811,2.0576925550111245,2.1862983396993196,3.343750401893077,2.1862983396993196,2.1862983396993196,0.38581735406458584,23.66346438262793,0.0,0.38581735406458584,0.0,842.4964954923672,72,3648.0,2702.0,8535824.454389958,10131.58,15801.95,8084.0,34835.88744421724,151695.4100595445,3076784.787221729,0.0,0.0,0.6430289234409764,0.12860578468819528,1.2860578468819528,8.487981789420887,9.131010712861864,9.131010712861864,0.25721156937639056,0.0,0.0,6480.0,,,,,,,,,182.14726829738802,816.6453245366977,0.8242293298352561,108.82976452280823,2121.5883891070903,64.18245164551101,0.0,87.44477024576565,908.8701467392003,1501.9535836001905,0.046298082487750296,9789.346738377253,150.92628959450596,276.18092261789934,212.713967874275,98.38342528646939,0.5144231387527811,863.7164499659194,1179.0578340213744,206.66949599392981,0.0,25.206733798886273,168.2163663721594,481.75726944197953,0.12860578468819528,1543.5266278277195,71.76202785601296,25.592551152950858,16008.986176696633,4877.245778515117,,,,,,,,,,,,,,,,,1.800480985634734,0,77757,30.371014828246974,489,-0.003440708995809061,0.08679309356369025,0.0791373205587238,0.16992104523612417,0.16034265007517945,0.3399129456170229,,,,,,,0.132513002263968,0.041548235410930445
2011,42111,472.41245638971446,575.2681224964466,565.0600852823362,545.4193048197442,546.0653831244347,569.5826334151699,600.3359607184391,670.3708489468924,749.7092647628893,832.6657190851531,788.473963044321,505.62088125080754,715.7255459361675,508.07597880863165,416.4620752035147,343.584442434423,289.1846491794806,305.9826851014343,113.83899728647113,9886.16100271353,12.404703450058147,39.41077658612224,267.0887711590645,9681.095748804755,4834.733169660163,5165.266830339838,2683847.0,34667.0,2545471.0,4765.990438041091,8.7,9.561958909419822,12.663134771934358,0.6460783046905285,0.1292156609381057,0.451436611458483,1.8704881265279627,1.8700493381780297,3.4199005796853705,2.1937577416481835,2.323241103036245,0.3876469828143171,23.775681612611447,0.0,0.3876469828143171,0.0,845.4580695180256,72,3721.9999999999995,2743.0,8169805.153120558,9663.17,15561.64,8038.0,32298.28272386613,161985.45290089157,2913661.138389973,0.0,0.0,0.0,0.0,0.5168626437524227,9.691174570357926,7.236077012533919,7.623723995348236,0.2584313218762114,0.2584313218762114,0.0,6600.0,,,,,,,,,169.837808218116,993.9711616487918,1.2698116035663523,113.65456777361416,2431.050032243184,106.0330012301331,0.0,81.45749127794289,959.1079157513892,1610.1066470086575,0.0930352758754361,12931.768844093553,244.2929222121721,314.3170952319421,256.10543997932547,108.54115518800879,1.1629409484429514,970.1511823232977,1381.0569841064737,216.0485850885127,0.0,21.57901537666365,189.30094327432485,415.8159968988241,0.2584313218762114,1755.0071068613515,90.45096265667398,28.169014084507044,19956.960333568935,5433.647758108284,,,,,,,,,,,,,,,,,,1,77390,32.89147176637808,489,-0.004731005878666039,0.07499370747945555,-0.05588045839445677,-0.12280595682041962,0.018349138668195764,,,,,,,,0.22042777076416442,0.10803001617198404
2012,42111,464.19785057620095,565.3243558202771,551.3401527903665,556.778453968665,543.5711511070828,574.6471578402175,576.9778583452027,670.8532953515474,731.3220251197721,816.0041434675644,806.5518580862359,502.65440890845525,718.5031723423541,557.1669040528293,421.5978246795287,341.0591738961544,286.02874530622813,315.42146834131813,118.34779230868833,9881.652207691312,12.559886054641979,40.010358668911046,273.4688592515862,9673.96089602486,4819.888644309207,5180.111355690794,2725588.0,35276.0,2454958.0,4735.983426129742,8.6,9.063835297164314,12.171435970477795,0.5179334455522465,0.12948336138806163,0.3884500841641849,1.6832836980448012,1.5538003366567397,3.496050757477664,2.201217143597048,2.4601838663731708,0.3884500841641849,23.82493849540334,0.0,0.3884500841641849,0.0,867.4090379386248,72,3620.0,2677.0,8280433.375631232,9546.17,16034.22,8018.0,35163.559497604554,126909.06254046354,2867183.674737796,0.0,0.0,0.12948336138806163,0.0,2.3307005049851095,9.193318658552375,5.697267901074712,6.474168069403081,0.5179334455522465,0.0,0.0,7230.0,,,,,,,,,288.7994568626182,2119.4306318788035,2.5725464197850574,123.85890198109543,2636.7260781600417,122.4111847727567,0.0,121.72563123138677,1009.2139531270232,1987.4042406564806,0.0,13299.759208737538,322.0766314903535,458.1768742716561,383.6591997928266,107.21222322931503,1.424316975268678,932.1507186326556,1399.326686520782,234.36488411239156,0.0,24.990288747895896,177.5216884630325,488.54072251715655,0.0,1889.9391428201475,100.99702188268807,50.110060857179846,22492.155339589535,5790.23695455134,,,,,,,,,,,,,,,,,1.6832836980448012,0,77230,31.787621390651303,489,-0.0020695907011951675,-0.03620604848448572,-0.011560822401076365,-0.047685886462195626,0.0911693871382937,,,,,,,,0.11958862545449556,0.0635625284797765
